"d4r55","RfnDt","rsqaWe","wiI7pd"
"Adel Samarkandi","Local Guide · 790 reseñas · 33.077 fotos","Hace 6 años","Un aeropuerto grande y bien organizado con 4 salas de viajes, al que se puede llegar utilizando transporte público como el metro. La ruta del metro se realiza a través del aeropuerto en el Metro nº 8, la línea completa, a un precio de unos 6 euros por persona. persona, y la sala VIP de Saudi Airlines está en el hall número uno, mostrador número 160. Muy bonito aeropuerto con 4 terminales. Se llega al aeropuerto en la línea n.º 8 del metro por solo unos 6 euros."
"Andrea Costa","Local Guide · 203 reseñas · 340 fotos","Hace un año","El aeropuerto está bien señalizado, tiene baños muy limpios, es espacioso y tiene sillas cómodas. El metro está conectado con el aeropuerto, es muy sencillo desplazarse con este transporte ya que compras el pase dentro del propio aeropuerto."
"NURUL YAQIN","Local Guide · 76 reseñas · 367 fotos","Hace un año","Es un pequeño giro de sólo 5 minutos."
"Luciana Laveneziana","Local Guide · 88 reseñas · 53 fotos","Hace 11 meses","Enorme aeropuerto, equipado con escaleras mecánicas para que puedas moverte, no te puedes perder debido a todas las señales y está altamente patrullado por la policía."
"Jé Kk","Local Guide · 187 reseñas · 3.084 fotos","Hace 2 años","Aeropuerto muy, muy grande, no siempre hay suficientes direcciones. Por lo demás muy bien organizado."
"Angelo Di Vita","Local Guide · 302 reseñas · 226 fotos","Hace un año","Clasificación: ★★★★★ El aeropuerto de Madrid es una instalación extraordinaria que deja una impresión duradera. Su organización excepcional y su diseño espacioso hacen que la navegación sea muy sencilla, incluso durante los períodos de mayor actividad. La conexión directa de metro del aeropuerto aumenta su comodidad, proporcionando un transporte fluido desde y hacia el centro de la ciudad. Con una amplia gama de comodidades y un ambiente acogedor, el Aeropuerto de Madrid establece un alto estándar para los aeropuertos de todo el mundo. Ya sea que sea un viajero experimentado o un visitante por primera vez, la eficiencia y accesibilidad de este aeropuerto contribuyen a una experiencia de viaje increíble."
"Armin Gruner","Local Guide · 157 reseñas · 49 fotos","Hace 4 meses","Aeropuerto muy claro y bien señalizado."
"Elvio Colombino","Local Guide · 266 reseñas · 117 fotos","Hace un año","Madrid - Barajas , Aeropuerto Terminales T1-T2-T3 las peores Terminales aeroportuarias de España y no sólo de España sino de todo el mundo Terminales T4 y T4S, totalmente diferentes. Una muy, muy buena experiencia de viaje. Como en todos los aeropuertos españoles el WiFi gratuito es excelente y ofrece conexión de alta velocidad."
"Andrew L","Local Guide · 1.219 reseñas · 8.660 fotos","Hace 6 años","Estación mediana con buena comunicación en tren con Madrid. Sin embargo, conseguir un billete suele ser una pesadilla, ya que las máquinas automáticas son demasiado complicadas para que los turistas entrantes las entiendan."
"Bethany Eckert","Local Guide · 152 reseñas · 299 fotos","Hace un año","Todo está bastante bien organizado y es fácil de seguir. Muchas tiendas y restaurantes disponibles. Las terminales son enormes por lo que tendrás que caminar bastante. El transporte público dentro y fuera del centro de la ciudad en metro también es muy fácil desde estas terminales."
"Thomas Zoellner","Local Guide · 15 reseñas · 4 fotos","Hace 6 meses","T2 bastante antiguo, sin buenas tiendas o restaurantes atractivos para los estándares de los aeropuertos internacionales."
"Jorge Alonso Pazos","Local Guide · 420 reseñas · 229 fotos","Hace 9 meses","Todo bien... como es habitual en Barajas... gente tranquila... gente servicial... los pasajeros con discapacidad son atendidos... las puertas de parada están ubicadas cerca..."
"Pauwel","Local Guide · 69 reseñas · 82 fotos","Hace 6 años","Colas muy largas para cargar varias tarjetas. Hay muchos problemas con las máquinas."
"Iryna Digtiarova","Local Guide · 340 reseñas · 1.581 fotos","Hace un año","¡Aeropuerto enorme! Tiene todo lo necesario para todo tipo de necesidades. Definitivamente es una buena idea llegar con mucha anticipación ya que la distancia a pie entre las terminales y algunas puertas puede llegar hasta 20 minutos. Por supuesto, depende del medio de transporte con el que llegues al aeropuerto."
"major deegan","Local Guide · 126 reseñas · 53 fotos","Hace un año","Las instrucciones son muy pobres y confusas. nadie para ayudar. salones realmente mediocres. Esté preparado, puede encontrar toda la información que necesita en línea, pero no en el sitio web del aeropuerto. Bienvenido a España."
"Diego Gussoni","Local Guide · 123 reseñas · 449 fotos","Hace un año","La estructura del aeropuerto se amplía y mejora cada vez que lo visito, es conveniente llegar en transporte público desde el centro de la ciudad, en su interior hay diversas actividades, cómodas áreas de espera, servicios siempre limpios, personal calificado lo apoyará durante toda su estadía. Espere, estacionamiento conveniente, cerca de las distintas terminales."
"Joseph Coleman","Local Guide · 36 reseñas · 14 fotos","Hace 7 meses","Servicio rápido y eficiente, pero es una mala idea tener que pagar un suplemento de 3 € además del billete para llegar a las T1, 2, 3 y 4. Muy mala decisión codiciosa."
"Oleksandr Bochalovsky","Local Guide · 15 reseñas · 94 fotos","Hace 8 meses","Un aeropuerto grande, donde encontrarás un lugar para comer, relajarte y esperar tu próximo vuelo, o quedar con alguien."
"Mark P","Local Guide · 98 reseñas · 116 fotos","Hace un año","No se puede usar el salón, ya que solo está disponible a través de la puerta B de Non Shengen. De lo contrario, no hay asientos disponibles, restaurantes y cafeterías pobres y muy concurridos. Simplemente vaya exactamente antes de que cierre el check-in para no tener que esperar interminablemente."
"Lambros Lipimenos","Local Guide · 306 reseñas · 1.143 fotos","Hace un año","Muy lindo aeropuerto"
"Gaurav Lalchandani","Local Guide · 238 reseñas · 236 fotos","Hace un año","Habría dado 5 si hubiera tenido alguna variedad de comida vegetariana. Como aeropuerto internacional deben tener una buena selección de opciones vegetarianas."
"Urban Traveler","Local Guide · 2.505 reseñas · 6.636 fotos","Hace un año","Estación amplia, más cercana a la T3, con servicios frecuentes al centro de Madrid. Se requiere una tarifa adicional de 3 € para embarcar. Se aceptan pagos en efectivo y sin contacto"
"Matheus Reis","Local Guide · 55 reseñas · 521 fotos","Hace un año","Buen servicio de Ryanair, pero mal servicio de devolución de impuestos. Tenga cuidado y llegue al menos 1 hora antes de su hora de llegada para tener la oportunidad de llegar a la cola de declaración de impuestos."
"Peter","Local Guide · 64 reseñas · 1.145 fotos","Hace un año","Las señales de cómo llegar a las puertas o terminales durante los traslados son terribles y simplemente no son lo suficientemente claras. El aeropuerto es enorme y debe estar despejado para quienes hacen transbordo a otros vuelos."
"Janos Fejos","Local Guide · 170 reseñas · 2.216 fotos","Hace 4 años","No hay demasiadas sillas para sentarse y esperar 9 horas."
"Pisty (Pisty)","Local Guide · 1.776 reseñas · 1.898 fotos","Hace un año","Buena parada y servicio conveniente incluso si tienes que caminar bastante para llegar a las puertas de la Terminal 1."
"Kamil Brzeziński","Local Guide · 692 reseñas · 659 fotos","Hace un año","Un aeropuerto pequeño, pero bastante bonito. Hay tiendas y restaurantes, para que puedas pasar el tiempo esperando el avión. Las puertas de seguridad funcionan de manera eficiente."
"j wink","Local Guide · 766 reseñas · 72 fotos","Hace un año","Aeropuerto lleno de gente pero pasé rápidamente. El mayor problema aquí en España es que este es un aeropuerto grande y no colocan puertas hasta 50 minutos antes del vuelo."
"Barbara Lemus-Eassa","Local Guide · 621 reseñas · 749 fotos","Hace un año","Muy grande, sin estaciones de carga en los asientos de espera. La comida es buena. Disfruté de Burger King, la comida estaba caliente, especialmente las papas fritas."
"Emmanuel Beaufils","Local Guide · 61 reseñas · 239 fotos","Hace un año","Tenga cuidado, el personal aquí no hablaba inglés ni francés para indicar qué boleto / tarjeta de transporte comprar. Para la estación de metro del aeropuerto, llena de turistas, es una muy mala elección de personal.…"
"Damian Kaniecki","Local Guide · 266 reseñas · 557 fotos","Hace un año","Servicio muy lento. Lo mejor es llegar más de una hora antes. Mega colas para dejar el equipaje y luego realizar el check-in. El servicio, como en España, tiene tiempo para todo. ¡Sin información!"
"Elena Terenzi","Local Guide · 96 reseñas · 37 fotos","Hace 5 años","Terminal antigua y mal organizada: es muy larga y para llegar de un punto a otro se tarda mucho (+30min). Por si fuera poco, cerca de pasajes estrechos ponen monitores con tiempos de vuelo para que cualquiera que se detenga a revisarlos bloquee el paso. Te obligan a pasar por las tiendas libres de impuestos por lo que si tienes prisa también corres el riesgo de perder el vuelo. Los mapas del terminal son ilegibles: números pequeños y escritura en pantallas de baja resolución. La sala VIP skyteam no es accesible si vuelas a destinos españoles..."
"Josivaldo de Souza Lima","Local Guide · 287 reseñas · 461 fotos","Hace un año","Pequeña terminal separada de las demás terminales, la terminal 4 está a 15 minutos en autobús de las terminales 1, 2 y 3. Lo ideal es llegar con 3 horas de antelación para evitar contratiempos."
"Michael Mast","Local Guide · 210 reseñas · 618 fotos","Hace un año","La seguridad en los aeropuertos pequeños es una locura. Planifique tiempo extra. Periodos de tiempo impares para la información de la puerta, el control posterior y el embarque."
"Killy","Local Guide · 705 reseñas · 975 fotos","Hace 6 años","Uno de los peores aeropuertos en los que he estado. En construcción, por lo tanto, el espacio es muy limitado para caminar con un carrito. arriba hay mucha gente. Si no puedes caminar largas distancias, tendrás que evitar el intercambio de vuelos en este aeropuerto. además de largas colas en cada baño. La gente en el control de seguridad ni siquiera hablaba inglés. ¡Lo evitaré en el futuro!"
"J.Antonio NS","Local Guide · 234 reseñas · 206 fotos","Hace 2 años","✈️✈️ No me gusta este aeropuerto, definitivamente los peores aeropuertos en los que he estado: - Se tarda muchísimo en llegar al Metro y las indicaciones no son claras - Las bandejas de seguridad son súper pequeñas, por lo que necesitas unas 4 para una bolsa normal. - Y una vez tuve que entrar por una puerta de 'única salida' para reclamar mi equipaje porque de alguna manera casi termino fuera del aeropuerto pasando el reclamo de equipaje por tomar un camino aparentemente equivocado. - Además, en tu tarjeta de metro hay una 'Tasa de Aeropuerto' que eleva su precio de 1,8 euros a 7 euros. Ridículo.. No importa, aparentemente volar es para las riquezas... 🙃"
"Rolland","Local Guide · 523 reseñas · 10.563 fotos","Hace 2 años","En general todo muy bien, pero las tiendas duty free solo abren a las 8:30 y nosotros salimos a las 7:30 y no pudimos utilizarlas."
"Yeiner Giraldo","Local Guide · 114 reseñas · 288 fotos","Hace 2 años","El aeropuerto es genial. Pero cuidado con su impuesto extra cada vez que entras y sales del aeropuerto, ya que cuesta 3€. No compres varios impuestos extra porque solo funcionan hasta la medianoche del mismo día que lo compras, pero no dicen eso. Su infraestructura es estupenda pero muy larga y carece de cinta de correr para personas con movilidad reducida."
"Klaus","Local Guide · 257 reseñas · 659 fotos","Hace un año","Muy grande, pero agradable, está bien cuidado y las instrucciones son exhaustivas."
"Piotr Tymecki","Local Guide · 448 reseñas · 6.988 fotos","Hace 2 años","Zona muy extensa. Si no sabes el número de la puerta, es una lástima. Esto es lo primero que debes saber aquí porque es posible que tengas que caminar de punta a punta durante más de 30 minutos. Los establecimientos de comida están bien, pero todo es agobiante. Cuando hay cola en la puerta, bloquea el paso."
"Tomasz sz.","Local Guide · 521 reseñas · 768 fotos","Hace 5 años","Después de aterrizar y abandonar el avión, no hay información sobre la salida. Me llevó algún tiempo dominar las marcas y no eran ambiguas. Después de caminar unos cientos de metros, puedes ver las señales de las salidas a la parada donde circulan autobuses gratuitos entre las terminales. El personal del aeropuerto no habla inglés, al menos la señora a la que le pregunté cómo salir de la terminal. Aeropuerto muy grande pero limpio."
"Dávid Szente","Local Guide · 1.251 reseñas · 5.533 fotos","Hace un año","Una estación de metro grande pero fácilmente visible."
"lotte goeli","Local Guide · 148 reseñas · 3 fotos","Hace un año","Es mejor, en la medida de lo posible, que todos los trabajadores de los puntos de información den los mismos detalles a la pregunta de un turista."
"竹原幸一郎","Local Guide · 2.497 reseñas · 15.865 fotos","Hace 6 años","Cada máquina expendedora de billetes tiene un miembro del personal que comprará el billete por usted. Ahora no hay billetes de papel. Todas las tarjetas son de plástico. Desde el aeropuerto hasta Sol, la tarifa de la tarjeta es de 2,5 euros, la tarifa es de 3 euros y la tarifa del aeropuerto es de 2,5 euros. Los cargos de la tarjeta no serán reembolsados. Tenga en cuenta que no hay ningún cargo por tarjeta para el billete de 10 veces."
"Giorgi111 Че","669 reseñas","Hace 4 años","Un aeropuerto hermoso y bastante grande con una interfaz intuitiva. Inscripciones, marcador, etc. Tres terminales. Entonces, si vas, necesitas saber de antemano desde qué terminal, o al menos desde qué puertas). Las colas son rápidas, las patatas fritas abundan, tanto antes como después de los guardias fronterizos, pero más después. Los precios no son mucho más caros que en Madrid. En todo caso, no me refiero a cigarrillos y alcohol, sino a un souvenir. Perfumes: la elección es buena. Por cierto, inmediatamente después del control de pasaportes, no compres patatas fritas en Duti, si tienes tiempo te llegarán más lejos, hay más opciones. Bueno, más o menos."
"German Gomez","Local Guide · 8 reseñas","Hace 2 años","Bastante mala experiencia en la T1. Caos horrible con colas interminables. Ni siquiera se puede saber qué cola corresponde a cada mostrador de facturación. Sólo una pequeña cafetería al final del edificio de la terminal (fuera de la zona de embarque). Tan pequeñito que lo único que tienen disponible hoy a las 15.00 horas son unos roscos y bocadillos envasados ​​industrialmente."
"Ilario Bonomi","1.588 reseñas · 3.098 fotos","Hace 6 años","Excelente idea tener el metro yendo al aeropuerto. Más excelente aún es la idea de tener, prácticamente en cualquier momento, personal disponible para ayudar a las personas que llegan y se encuentran con la máquina expendedora de billetes que ofrece cosas diferentes a las que informan en la web del metro de Madrid (que lamentablemente no está actualizada). ."
"Peter Diko","Local Guide · 116 reseñas · 116 fotos","Hace un año","Pésimo control de seguridad. Como siempre, hay largas colas incluso fuera de las horas punta. El personal de control de seguridad es grosero y toma decisiones arbitrarias. No existe ningún procedimiento de escalada."
"Franco Del Prete","Local Guide · 99 reseñas · 139 fotos","Hace 2 años","Aeropuerto inmenso con sus 4 terminales y muy ordenado en su compleja zona de embarque. Situado un poco fuera de la ciudad pero bien comunicado en tren o taxi... Mi invitación es a visitar la bella Madrid."
"Oliver Gündisch","Local Guide · 88 reseñas · 44 fotos","Hace 2 años","¿De qué sirve todo el control de equipaje y seguridad si la señora que está allí ni siquiera mira la pantalla, sino que habla con un colega mientras mi enorme mochila con todo tipo de aparatos electrónicos y cables pasa?"
"J. Z.","Local Guide · 185 reseñas · 275 fotos","Hace un año","Llegando desde Venecia con Rayanair, por primera vez, la primera señal de recogida de equipaje y salida que te llama la atención te hace ir en dirección totalmente contraria, sigue la Sala 2 si quieres encontrar el lugar indicado, porque aquí o hablas español o , conoces un alma hermosa, que te ve perdido y te muestra el camino correcto. Pero si es tan conocido y uno de los más importantes de Europa, ¿hay enchufes para cargar móviles y iPad??? ¿O unos marcadores más grandes en más lugares? En resumen, también tendrá un lugar donde pasar la noche en caso de emergencia, ¡pero todavía tiene varios problemas críticos!"
"Bret Bowman","Local Guide · 315 reseñas · 1.503 fotos","Hace 2 años","El aeropuerto de Madrid tenía un diseño bastante limpio y fácil de entender. Oficiales de seguridad de inmigración serviciales y amigables y muchas comodidades que otros aeropuertos cobran extra por usar. Me impresionó que los precios dentro del área del aeropuerto sean razonables (para Europa) y que puedas ahorrar dinero comprando bebidas frías en las máquinas expendedoras, pero incluso las tiendas convenientes en el aeropuerto parecen tener precios bastante razonables. Mi escala aquí fue sólo unas horas antes de poner rumbo a Lisboa. Mi primera experiencia con las aerolíneas TAP y realmente no fue tan mala. Billete de avión barato y aunque el vuelo sufrió un ligero retraso, el piloto recuperó la mayor parte del tiempo en el aire entre Madrid y Lisboa."
"Francesc Galbany","Local Guide · 125 reseñas · 616 fotos","Hace un año","Es un caos. En un transfer, con mi pareja en silla de ruedas, nos separaron al salir del avión y nos dejaron en lugares diferentes y alejados (uno en la sala 6 y otro en la 2) nadie sabía nada hasta que pudimos hablar por el móvil. Después de encontrarnos no nos dejaban salir porque carecían de sillares, etc... Teníamos casi 4 horas para el siguiente vuelo y llegamos a la puerta justo para embarcar"
"gutmiko","Local Guide · 502 reseñas · 607 fotos","Hace 2 años","Si tienes algo de tiempo libre antes del vuelo, no salgas aquí, que es más caro que un billete de metro normal. En su lugar, toma la línea verde hasta la estación de metro Alameda de Osuna y camina unos 20 minutos para llegar al aeropuerto. Ya he hecho eso."
"L R Design","2 reseñas","Hace 2 años","El peor aeropuerto de Europa, son las 22.30h y está todo cerrado, zona de no fumadores, no hay lugar para descansar mientras esperamos... y lo mejor es que alertan que no darán ningún anuncio sobre vuelos, retrasos ni ninguna información. sobre vuelos!!!  Vergüenza y ridiculez"
"Raja Faheem","7 reseñas · 3 fotos","Hace 10 meses","Tan hermoso aeropuerto de Madrid"
"AL Y","Local Guide · 2.464 reseñas · 13.588 fotos","Hace 4 años","Es muy conveniente que el metro (línea rosa) vaya al aeropuerto. Sí, en muchos aeropuertos del mundo hay trenes (Aeroexpress) desde la ciudad hasta el aeropuerto, pero llegar en metro sin cambiar de tren es mucho más cómodo. El viaje en metro desde el centro de la ciudad (desde la parada Sol) hasta el aeropuerto duró aproximadamente una hora."
"Florian Fuchs","Local Guide · 91 reseñas · 605 fotos","Hace 5 años","Bien organizado, todo lo que necesitas está ahí. Las puertas se pueden mostrar un poco mejor. Los precios en las tiendas están bien. La conexión con la ciudad es muy buena, puedes ir a donde quieras directamente con el metro. Las distancias son relativamente largas aquí y allá. Está limpio, te sientes seguro. Desafortunadamente, problemas técnicos provocaron una espera de 75 minutos para el rechazo."
"Bernadette Van den neucker","Local Guide · 48 reseñas · 81 fotos","Hace 3 meses","Aeropuerto grande y limpio"
"Marco Antonio Hilbert Cascaes","Local Guide · 37 reseñas · 43 fotos","Hace 11 meses","Gran aeropuerto. Algunas habitaciones necesitan renovación."
"Caxio","Local Guide · 266 reseñas · 904 fotos","Hace 6 años","Comprar billetes de metro en las máquinas requería 40 minutos de cola. Excelente conexión, pero imposible comprarlos con la app. Lástima, personal de información inexistente."
"Ismael Martin Garcia","Local Guide · 189 reseñas · 109 fotos","Hace un año","Aeropuerto bien organizado. Muy espacioso, por lo que hay que planificar con suficiente tiempo."
"Przemysław Paluch “Shammy”","Local Guide · 348 reseñas · 247 fotos","Hace 6 años","Se ve genial, pero las máquinas con boletos están traducidas (botones) en un 50% en inglés y todos los nombres de los boletos todavía están en español. Pasé 25 minutos comprando boletos, porque todo estaba demasiado ocupado ayudando a otras personas."
"Marcelo Calil","Local Guide · 64 reseñas · 369 fotos","Hace 2 años","Dificultad para encontrar la parada de autobús."
"Pedro Victor","Local Guide · 190 reseñas · 147 fotos","Hace 2 años","El aeropuerto es fácil de ubicar por dentro e ir a las puertas. Además es un aeropuerto muy grande, así que quizás si tienes que ir a otra terminal tardarás un poco. Para conseguir un uber se recomienda pedirlo fuera de la zona de taxis para no tener problemas con ellos. Buenas opciones de comida también, pero no tan baratas. Madrid realmente vale la pena el viaje."
"Idalia Monteirro","Local Guide · 180 reseñas · 49 fotos","Hace 2 años","Es inmenso y lleno de tiendas. También puedo decir que es más barato que nuestro aeropuerto de Malpensa, ¡a pesar de la crisis de los últimos dos años los precios son mejores que los nuestros!"
"Carl Beltran","Local Guide · 607 reseñas · 1.995 fotos","Hace 6 años","Limpio y ordenado. No es caótico a las 6:30 a.m. del domingo. Es necesario comprar un boleto especial de Metro ""Aeropuerto"" para entrar o salir de esta estación de Metro."
"Simon Fanicht","Local Guide · 44 reseñas · 3 fotos","Hace un año","Tienes que pagar 3€ extra para bajar aquí, aunque la estación esté en la zona A. ¡Bandidos!"
"Ahmed Mohammad","Local Guide · 470 reseñas · 2.366 fotos","Hace un año","Quiero agradecer a todo el personal y dirección del Aeropuerto Internacional de Madrid desde la Terminal 1, 2, 3, 4,,,,,, el aeropuerto es maravilloso en todos los sentidos."
"Ornella","Local Guide · 379 reseñas · 848 fotos","Hace un año","Aeropuerto muy grande, pero controles rápidos. Sin embargo, tómate un tiempo"
"Falk Fraude (Körpertherapeut)","Local Guide · 23 reseñas · 4 fotos","Hace 5 años","Bien organizado y perfectamente señalizado con las cifras de tráfico: al menos 54.000.000 de pasajeros al año. Desventajas: La T1-2-3 es muy sinuosa y, por lo tanto, los caminos y puertas realmente largos se muestran muy tarde, por lo que hay que darse prisa. Afortunadamente, los tiempos de viaje se muestran relativamente. MÁS: muchos baños limpios y muy espaciosos, conexión rápida de metro con el centro de la ciudad y controles de seguridad súper bien organizados y efectivos sin tiempos de espera... ¡eso sólo se puede soñar en los aeropuertos alemanes!"
"alberto fanciulli","Local Guide · 131 reseñas · 1.560 fotos","Hace un año","Hermoso aeropuerto"
"Sara Balderi","Local Guide · 818 reseñas · 949 fotos","Hace 7 años","Parada de metro rosa muy conveniente dentro del aeropuerto. Desafortunadamente nos tomó una eternidad comprar los boletos y las máquinas no son muy intuitivas para los extranjeros y extremadamente caras."
"Stefano Fabrizi","Local Guide · 140 reseñas · 128 fotos","Hace un año","Es enorme si no conoces a alguien o no sabes el idioma👄💬 99 por ciento te pierdes…"
"Alexander Kozhevnikov","8 reseñas","Hace 6 meses","Preguntar por cargo extra en metro jajaja"
"Massimiliano Occhipinti","Local Guide · 617 reseñas · 2.791 fotos","Hace 2 años","Aeropuerto bien gestionado en la era Covid"
"Godfrey Baldacchino","Local Guide · 302 reseñas · 76 fotos","Hace un año","Bastante congestionado, en comparación con la Terminal 4 más nueva y espaciosa."
"Bren Magtiza","Local Guide · 65 reseñas · 740 fotos","Hace 2 años","Flujo fluido desde el check-in hasta el embarque. Hay que proporcionar documentación relacionada con COVID al realizar el check-in. La salida es puntual."
"Deniz Mert İÇÖZ","Local Guide · 221 reseñas · 413 fotos","Hace 2 años","Si vuelas tarde por la noche, todas las tiendas están cerradas. Olvídate del café recién hecho..."
"Алексей Ковалев","Local Guide · 121 reseñas · 201 fotos","Hace 6 años","Es conveniente llegar en transporte o a pie, caminé 3 km y, en principio, nadie me pegó, aunque ahora son las 3.20 de la noche hay pocos autos, no basta con averiguar qué y dónde de una vez. no hay suficiente inglés para mí y no hay suficientes excavadoras, no hay un área de descanso conveniente para los vagabundos como yo) así que 4"
"Adrien Hubert","Local Guide · 230 reseñas · 33 fotos","Hace 4 años","Prácticas depredadoras contra los estadounidenses. Quieren que pagues su tarifa de 5 euros por cajero automático para que no te permitan usar tarjetas de crédito sin un código PIN. Traiga dinero en efectivo o tome un Uber para evitar esta estafa."
"Mario Romano","Local Guide · 35 reseñas · 117 fotos","Hace un año","No hay muchas tiendas ni buenos restaurantes."
"Michael Richter","Local Guide · 535 reseñas · 6.492 fotos","Hace 2 años","¡Qué gran aeropuerto! Muy bien señalizado donde tienes que ir. Parada de metro, parada de tren.  Se ofrece mucha comida y bebida."
"Martin Riva","Local Guide · 96 reseñas · 168 fotos","Hace 5 años","Uno de los mejores aeropuertos en los que he estado 👌 lleno de restaurantes, asientos y baños por todas partes, grande pero fácil de trasladar de un lugar a otro.…"
"Petru Cruceru","Local Guide · 33 reseñas · 257 fotos","Hace 4 años","Excelente salón para no fumadores, lo cual es bastante triste para la mayoría de los fumadores de la zona:("
"Jo Mister Amigo","Local Guide · 326 reseñas · 7 fotos","Hace 3 años","Aeropuerto bastante grande, un pequeño duty free pero hay algunas ofertas interesantes allí. Un punto positivo de todos modos, un metro directo con la ciudad."
"Carlos Gold","Local Guide · 401 reseñas · 164 fotos","Hace 2 años","Es imposible encontrar enchufes para cargar dispositivos electrónicos."
"Andreia Naime","Local Guide · 163 reseñas · 287 fotos","Hace 7 años","La estructura alimentaria es deficiente, existen pocos espacios para espera y descanso. Incompatible con el tamaño y demanda del aeropuerto."
"Jean Louis Yatema Gueye","Local Guide · 19 reseñas · 4 fotos","Hace 2 años","Las instrucciones no siempre son precisas. Podríamos perdernos allí."
"Filipp Makedonskyi","Local Guide · 10 reseñas · 8 fotos","Hace un año","Zona de no fumadores en ningún lugar del aeropuerto, ni siquiera en una terminal."
"Mariusz Stempień","Local Guide · 48 reseñas · 49 fotos","Hace 2 años","Aeropuerto muy grande, pocas personas hablan otro idioma que no sea español."
"Samir EL JASMI","Local Guide · 124 reseñas · 61 fotos","Hace un año","Mucha gente. Sillas espaciosas pero insuficientes."
"Luya Li","Local Guide · 45 reseñas · 91 fotos","Hace 5 años","En el control de seguridad me pidieron que saliera por la puerta y volviera a entrar. Cuando salí por la puerta, una mujer del personal me empujó con fuerza por detrás y sentí como si me hubieran echado por la puerta. ¿Por qué hiciste las cosas tan groseramente?"
"Buccolieri Fernando","Local Guide · 180 reseñas · 993 fotos","Hace 2 años","Buena organización, me impresionó verlos lavar los carteles."
"Loki J","Local Guide · 40 reseñas · 140 fotos","Hace un año","Cargos extra por usar el metro desde el aeropuerto sin motivo alguno. Los signos pueden no ser claros"
"Emil Hristov","Local Guide · 443 reseñas · 384 fotos","Hace un año","Avanza rápido, está un poco más sucio de lo esperado pero con tanta gente puede ser normal."
"chivisy","Local Guide · 277 reseñas · 5.318 fotos","Hace 3 años","El aeropuerto de Madrid es muy grande y disperso, quizás faltan señales específicas para las puertas"
"Andre Carioca","Local Guide · 201 reseñas · 476 fotos","Hace 7 años","Papá lindo. ¡NO WIFI! Mala elección de comida disponible, lenta y sin lugares para esperar. Todo lo que un aeropuerto debería hacer bien, Barajas T1 no lo hace."
"Fabrice Flore-Thébault (themr0c)","Local Guide · 14 reseñas · 101 fotos","Hace 6 años","La seguridad es la más hostil. Tuve que descargar al bebé del portabebés, que es un simple trozo de tela. Completamente absurdo y completamente inseguro para el bebé."
"Chi Chan","Local Guide · 23 reseñas · 3 fotos","Hace un año","¡Me encanta este aeropuerto! ¡Madrid centro hasta puerta de embarque en 1 hora!"
"Ikenna Ikeliani","Local Guide · 734 reseñas · 156 fotos","Hace 2 años","Tiene que ser el aeropuerto más organizado en el que he estado."
"Ievgen Safronenko","Local Guide · 33 reseñas · 18 fotos","Hace 6 años","La terminal T2 se ve muy pobre con baldosas rotas en el suelo. El duty free es demasiado caro, algunas posiciones cuestan un 30% más que en una tienda normal en Alemania."
"Zapador","Local Guide · 48 reseñas · 4 fotos","Hace un año","No hay áreas para fumadores en ningún lugar más allá de la seguridad."
"Brian Sheldon","Local Guide · 613 reseñas · 275 fotos","Hace 3 años","Es un aeropuerto.  Muy, muy ocupado y sin posibilidad de distanciamiento social en la T4. Es como el metro de Londres."
"Tracey Muradzikwa","Local Guide · 88 reseñas · 59 fotos","Hace un año","Los baños eran terribles para un aeropuerto del primer mundo y el mal olor se podía oler desde lejos."
"Gilberto Castilho","Local Guide · 214 reseñas · 4.029 fotos","Hace 4 años","Faltan cintas transportadoras entre las terminales y avisos por megafonía sobre cambios de puertas de embarque..."
"Alexandre Lubert","Local Guide · 115 reseñas · 17 fotos","Hace un año","Muy complejo. No muy bien señalizado.  nos perderíamos"
"Celismar Lozada","Local Guide · 37 reseñas · 14 fotos","Hace 2 años","Muy agradable, rápido, amigable para los niños, cooperativo con las familias."
"domenico crastullo","Local Guide · 235 reseñas · 209 fotos","Hace 2 años","Aeropuerto cómodo, grande y bien comunicado, excelente limpieza,"
"YouLex","Local Guide · 719 reseñas · 688 fotos","Hace 2 años","Parada de metro muy limpia y eficiente, con personal siempre presente."
"JL C","Local Guide · 173 reseñas · 390 fotos","Hace un año","Cerca del centro de Madrid, muy buen aeropuerto."
"APOSTOLOS PAPATSAROUCHAS","Local Guide · 187 reseñas · 84 fotos","Hace un año","Aeropuerto de Madrid....uno de los más grandes de Europa....."
"Carlo Carli","Local Guide · 261 reseñas · 3.048 fotos","Hace 2 años","Buenos servicios y espacios, precios altos."
"Igor Milosavljevic","36 reseñas · 2 fotos","Hace un año","Mejor tomar un autobús hasta el próximo aeropuerto."
"Raffaele Riccitiello","Local Guide · 470 reseñas · 2.247 fotos","Hace un año","Máximo confort, seguridad y servicios."
"ezra raful","Local Guide · 206 reseñas · 155 fotos","Hace 6 años","Anuncian que hay internet gratis, y de ninguna manera se puede entrar gratis!!!"
"Jeroen Idema","8 reseñas","Hace 2 años","El aeropuerto más ineficiente que he visto en Europa."
"Shyam Sundar","1.334 reseñas","Hace 6 años","Bonito aeropuerto con inmigración efectiva, despacho de equipaje y bien conectado con el metro a la ciudad."
"Pat Savage","Local Guide · 99 reseñas · 17 fotos","Hace 2 años","Muy fácil de maniobrar por la terminal."
