"d4r55","RfnDt","rsqaWe","wiI7pd"
"beby blu","Local Guide · 268 reseñas · 3.368 fotos","Hace 3 años","Aeropuerto muy moderno y futurista, una estructura que realza el diseño del diseño. Separada de las otras terminales T1, T2 y T3, se encuentra a pocos kilómetros de ellas y cuenta con un servicio de conexión gratuito. Está dedicado principalmente a vuelos de Iberia y compañías aéreas asociadas y se divide en tres zonas: la de los mostradores de facturación con el paso por los controles de seguridad, la del laberinto de tiendas por el que, con cierta dificultad, hay que salir para llegar a la tercera zona, donde se encuentran las distintas puertas."
"R M L","Local Guide · 269 reseñas · 2.922 fotos","Hace un año","Terminal muy grande pero muy fácil de navegar, excepto si tienes que ir al satélite, que lleva más tiempo, así que planifica con antelación. Los perros y restaurantes están ubicados en el centro y al final hay tiendas de conveniencia más pequeñas con casi de todo. Como es habitual en los aeropuertos, los eventos deportivos son más caros y la calidad de los souvenirs no es muy buena, pero con prisa puedes encontrar lo que olvidaste en casa o lo que quieres llevarte a casa para recordar tus viajes."
"Vincent Dussart","Local Guide · 112 reseñas","Hace 4 meses","La zona de tránsito es agradable y hay mucho para comer. McDonald's tiene precios como los de fuera."
"Winston Lindsay","Local Guide · 136 reseñas · 220 fotos","Hace 2 meses","Bien, esta vez no es necesario quitarse los zapatos, tenga en cuenta que algunos países son diferentes."
"hans-joerg Muhs","Local Guide · 136 reseñas · 877 fotos","Hace 6 años","La Terminal T4 ofrece al visitante la impresión y la experiencia de un aeropuerto estupendo, moderno y espacioso, completamente inundado de luz, en el que no hay ofertas en la zona de tránsito: desde parques infantiles magníficamente acondicionados hasta tiendas, aseos limpios, numerosos portales de información y una farmacia... - desaparecida. Por el contrario, los aeropuertos berlineses de Schönefeld y Tegel parecen parques infantiles de pueblo, reliquias de una época pasada."
"Ivan Alekseevich","Local Guide · 265 reseñas · 2.059 fotos","Hace 5 años","Llegué de noche, estaba pensando dónde acostarme a dormir mientras esperaba un traslado, y luego había lugares VIP donde podías recostarte y recargar energías, e incluso había cierto cajón donde podías poner cosas, pero era Estaba realmente cerrado y no había llave. En general es un aeropuerto bastante grande, bueno, los españoles revisaron con bastante atención el contenido de la maleta, escanearon el agua sellada, pasaron una especie de rayas sobre la comida, en general la seguridad está en buen nivel)"
"Pedro Bezerra","Local Guide · 35 reseñas · 43 fotos","Hace 3 semanas","Rápido y eficiente. Buena ayuda con la orientación del personal."
"Vanya Seizova","Local Guide · 343 reseñas · 2.338 fotos","Hace 6 años","Muy buena estación de metro, forma rápida de ir y volver de la ciudad. Zona limpia del aeropuerto, con farmacia, cafetería, restaurante y tienda de telefonía. El taxi al centro de la ciudad cuesta (creo) un precio fijo de 30 €, pero puedes tomar el metro, es rápido y limpio también. ¡¡¡Disfruta de la ciudad!!!"
"D","Local Guide · 564 reseñas · 6.456 fotos","Hace 6 años","Zona de no fumadores en el aeropuerto, WiFi no funciona. Por lo demás, distancias muy grandes y, por tanto, largas. Pero todo está bien señalizado y la arquitectura es agradable."
"Farrux Abduxalilov","Local Guide · 476 reseñas · 1.413 fotos","Hace 2 años","Me gusta mucho la terminal 4. La arquitectura y el diseño muy bonitos. Cercanía y metro te llevan al centro de la ciudad. posible dormir"
"Luis Whoknows","Local Guide · 13 reseñas","Hace 6 meses","Esta es la peor estación de tren en la que he estado. Las máquinas expendedoras de billetes están disponibles en inglés, alemán y francés pero sólo para el tema de la página. Esto da como resultado que me pare con gafas de traducción frente a la máquina e intente comprar un boleto de adulto para el Centro. El. El tren no llega en una hora donde están previstos 4 trenes (C1 y C10). El locutor solo habla en español y solo para los trenes del metro que llegan."
"Pedro Marques","Local Guide · 116 reseñas · 1.047 fotos","Hace 11 meses","Me encantó por su grandeza. Hay muchos lugares para cargar celulares u otros dispositivos y si necesitas agua, simplemente toma un vaso de autoservicio de Starbucks y llénalo con agua en los bebederos, lo cual es bastante aceptable. Podría haber más lugares donde dormir gratis o de forma accesible para cuando tengamos escalas largas."
"José Graça","Local Guide · 9 reseñas · 6 fotos","Hace un año","La Terminal 4 del Aeropuerto de Madrid es impresionante en todos los sentidos. Su moderna arquitectura, eficiencia operativa y amplia gama de servicios hacen que la experiencia del pasajero sea excepcional. La organización interna y las opciones de tiendas y restaurantes facilitan la navegación y garantizan la comodidad. El diseño contemporáneo y la facilidad de acceso contribuyen a un paso agradable por el aeropuerto."
"ZHENYANG JIANG","Local Guide · 50 reseñas","Hace un año","Se siente más caótico que la T1 y la T2. Cuando regresé esta vez, personalmente experimenté la sensación de que mi equipaje facturado no llegaba en el mismo avión. Fueron necesarios más de 3 horas para esperar, consultar y hacer cola para realizar los trámites pertinentes. Afortunadamente, el personal del aeropuerto tuvo una buena actitud."
"Charles Fromage","Local Guide · 144 reseñas · 1.661 fotos","Hace 7 años","Todo salió bien. Se fue con Iberia. Realicé el check-in en línea e imprimí las etiquetas de mi equipaje al llegar a la terminal. Todo fue rápido. La zona está limpia y la arquitectura es muy bonita. Si está interesado en aparcar su coche, elija B, C o D, porque la entrada a la terminal está frente a la salida C."
"Richard Le Minier","147 reseñas · 100 fotos","Hace 2 años","Aeropuerto gigantesco.... Muy limpio considerando el tamaño, bien ventilado, silencioso.... Mármol en el suelo Fachada acristalada de níquel. Altura del techo alto Es imposible no encontrar el camino, es sencillo...."
"Sergey Fomin","Local Guide · 17 reseñas · 70 fotos","Hace 3 años","Nunca he visto una navegación tan incomprensible en ningún otro lugar, aparentemente los españoles tienen una mentalidad diferente. Solo hay que verlo. Las terminales bien mantenidas y construidas concienzudamente son una ventaja, pero la logística definitivamente debe llevarse al nivel internacional."
"Luc VA","Local Guide · 272 reseñas · 183 fotos","Hace un año","Terminal moderna, con mucha luz y correcta climatización. Los precios de las distintas empresas son elevados, como en todos los aeropuertos."
"네몽","Local Guide · 524 reseñas · 1.957 fotos","Hace 7 años","El diseño es único y bonito. Está ocupado, pero siento que está bien organizado. Es agradable porque es fácil moverse por Europa."
"Svein Wiklund","Local Guide · 87 reseñas · 13 fotos","Hace 3 meses","Sólo lo uso para traslados en tren <> autobús. Para ello es perfecto(o)."
"Roby","Local Guide · 502 reseñas · 8.849 fotos","Hace 11 meses","Sus tiendas son muy buenas, pero cuando vas a las puertas no te permiten llevar agua y, cuando pones las maletas a facturar, son una lástima que te digan que tienes que poner los móviles, las tablets. , ordenadores, etc y tus cremas, perfumes, cualquier liquido o cremas fuera de tus bolsos! Por eso una persona cogió mis cosas y le agradeció, mis entradas se perdieron!!! ¡Casi me pierdo mi ✈️!"
"Hinky Pérez","Local Guide · 38 reseñas · 11 fotos","Hace un año","Gran servicio e indicaciones fáciles de seguir. Sólo hay un problema: el idioma. Muchos oficiales sólo hablan español, muy poco inglés y prácticamente ningún otro idioma. Esto puede ser un problema cuando tienes clientes que no hablan español. Si solucionan esto su terminal será verdaderamente el mejor de España."
"Begg Basso (Begg)","10 reseñas","Hace 2 meses","Siempre al menos una hora de espera para el equipaje, una pena."
"Matthew Su","Local Guide · 1.106 reseñas · 3.888 fotos","Hace un año","La nueva terminal del aeropuerto está alejada de las otras tres a pocos minutos en coche. Los pasajeros pueden tomar un autobús lanzadera para llegar a las diferentes terminales. El vestíbulo de la terminal es espacioso, lo que brinda una experiencia agradable a la llegada. El piso y las ventanas están limpios y luminosos, y las instalaciones públicas están bien mantenidas para su uso. Las señales son claras para que los viajeros vean y conozcan el camino. Es bueno pasar por aquí cuando se traslada a la ciudad."
"Andreas Beck","Local Guide · 232 reseñas · 409 fotos","Hace 11 meses","¡Aeropuerto eficiente y versátil! ⭐⭐⭐⭐⭐ 5 de 5 estrellas Nos impresionó la terminal del aeropuerto de Madrid. El control de seguridad se llevó a cabo de forma rápida y sin problemas, lo que hizo que nuestro viaje tuviera un comienzo agradable. La amplia selección de tiendas y restaurantes locales fue impresionante, aunque optamos por la comida rápida debido a los precios. Un elogio especial merecen los numerosos asientos en la puerta de embarque, que nos permitieron relajarnos y esperar nuestro vuelo. ¡Una experiencia totalmente positiva! Las maletas también llegaron rápidamente al llegar. Un pequeño consejo a la llegada. Cuando llegues, llama a un taxi usando la aplicación y espera en la zona de espera de taxis. En lugar de esperar 30 minutos, pude conducir en 5 minutos. Tampoco hay desventajas debido al precio fijo de 30€ para la ciudad."
"Tobi","Local Guide · 299 reseñas · 447 fotos","Hace 6 años","Conexión rápida a la ciudad. Una parte bastante pequeña del aeropuerto. Bien estructurado y todo es fácil de encontrar. McDonald's está abierto las 24 horas del día, por lo que nunca pasarás hambre allí."
"Nath BALA","Local Guide · 547 reseñas · 506 fotos","Hace un año","Perfecto Aparcamiento cómodo pero un poco caro y fácil acceso al aeropuerto.  El único inconveniente, una vez pasados ​​los guardias de seguridad, es que no es fácil orientarse... a veces está muy mal señalizado y no se corresponde con el ticket... en definitiva, ¡sé ingenioso!"
"Emilio Bahamonde","Local Guide · 263 reseñas · 1.787 fotos","Hace 3 años","Uno de los aeropuertos más bellos en los que he estado. Excelente y económico sistema de transporte público al centro de la ciudad."
"I see You","Local Guide · 237 reseñas · 368 fotos","Hace 3 años","Dudo mucho de hablar del aeropuerto, pero España es algo que tengo que comentar. Los precios son excelentes en comparación con otros países, la gente es extremadamente amable y la comida deliciosa."
"Gabriele K.","Local Guide · 396 reseñas · 816 fotos","Hace 2 años","Hermoso aeropuerto / hermoso aeropuerto!"
"JC MONTE CARLO","Local Guide · 194 reseñas · 20.559 fotos","Hace un año","Bonito aeropuerto pero la señalización es horrible. Terrible encontrar el camino por ejemplo a la sala vip de Iberia o a cualquier otro lugar. De alguna manera, te guían a través de sus absurdas tiendas libres de impuestos tres veces antes de que encuentres la sala de espera en las puertas. No es coherente ni inteligente en absoluto. Pero conociendo el resto del país no me sorprende en absoluto."
"Marilyne Renou-Garcias","Local Guide · 128 reseñas · 273 fotos","Hace un año","¡El aeropuerto de Madrid ha sido bien pensado! A pesar de su gigantesco tamaño, todo está pensado para que nuestro recorrido transcurra sin contratiempos, tanto a través de sus inmensas pasarelas de suelo de mármol, como de las señales de dirección y accesos directos al transporte público.  ¡¡¡Sin olvidar la limpieza del lugar!!!"
"Glorivel Feliz Castillo","Local Guide · 146 reseñas · 500 fotos","Hace 3 años","Hay una caminata de más de 30 minutos hasta las terminales S. Este es el aeropuerto al que recomiendo llegar 3 horas antes de viajar por la T4."
"fanny hartwich","59 reseñas · 7 fotos","Hace 11 meses","Todo está bien señalizado y los transfers funcionan pero este aeropuerto (al menos el T4) no es para pasajeros que tengan una larga estancia entre vuelos. La sala VIP debe reservarse con 24 horas de antelación, Hellosky está completamente reservada y solo hay unos pocos bancos de espera muy incómodos donde, por supuesto, la gente duerme en ellos en todas partes... AbuDhabi ha solucionado esto mejor con tumbonas, etc. La Terminal 4 es enorme. No entiendo por qué no lo modernizan aquí."
"Fritz Zounek","Local Guide · 710 reseñas · 4.484 fotos","Hace 3 meses","Un gran aeropuerto internacional."
"Wout Bucker “BigBucks”","Local Guide · 647 reseñas · 1.889 fotos","Hace 2 años","Terminal fantástico y realmente enorme. Casi tan bueno como Schiphol Amsterdam ;-)"
"Ahlam A Saad","Local Guide · 497 reseñas · 2.251 fotos","Hace 2 años","Muy bien"
"VALERIA SOUSA","Local Guide · 375 reseñas · 1.203 fotos","Hace 2 años","Bien señalizado, buenos precios comparados con otros aeropuertos; )"
"deckywalsh1","Local Guide · 87 reseñas · 191 fotos","Hace 5 meses","La terminal 4 es muy bonita, en comparación, la terminal 1 es absolutamente horrenda."
"Seet Zhang","Local Guide · 161 reseñas · 441 fotos","Hace 6 años","Precioso aeropuerto conectando con la aerolínea Iberia. Me encanta la arquitectura, moderna y luminosa."
"Quorum 1976","Local Guide · 66 reseñas · 441 fotos","Hace un año","Muy bien organizado, limpieza, buena comida y personal amable."
"Matteo Petraccia","Local Guide · 215 reseñas · 652 fotos","Hace 3 años","Moderno, grande, con todos los comercios posibles."
"Yannick SABLONNIERE","Local Guide · 42 reseñas · 7 fotos","Hace un año","Aeropuerto bien organizado. Las puertas están alineadas, el aeropuerto es largo. Bonita zona comercial."
"anuel din","19 reseñas · 1 foto","Hace un año","Nada que decir sobre el aeropuerto, está limpio y bien organizado tanto durante el check-in como durante el embarque. Por otro lado, llegamos a descubrir Madrid y el primer contacto se produce a la hora de adquirir la tarjeta de metro. No había nadie en el mostrador de información, pero sentimos que los estábamos molestando. Sin explicación, deberíamos saber exactamente lo que queríamos comprar. La persona en el mostrador se mostró despectiva, resoplaba y ponía los ojos en blanco delante de nosotros, no nos escuchaba, hablaba con sus compañeros y se reía. Esto claramente arruinó el comienzo de nuestra estadía y no refleja la calidad de la bienvenida que pudimos encontrar por parte de las diferentes personas que conocimos durante nuestra estadía. ¡No agradecemos a Paula Teresa esta falta de profesionalidad! Es necesario un interrogatorio."
"Ronan Cahalane","Local Guide · 210 reseñas · 1.450 fotos","Hace un año","El aeropuerto de Madrid por su tamaño es uno de los más fáciles de navegar que he conocido. Sin embargo, un montón de espacio y toneladas de puntos de seguridad hacen de este un aeropuerto muy fácil de mover. No hicimos cola por más de 2 o 3 minutos en ningún momento. Si vuela desde T4S, espere hasta llegar a esa terminal (después del viaje en tren), ya que parece haber una variedad más amplia de ofertas de comida a medida que se adentra en el aeropuerto. Pasajero muy feliz."
"Rolland","Local Guide · 523 reseñas · 10.563 fotos","Hace un año","Es una terminal muy impresionante y bien diseñada. La única razón por la que no le doy 5 estrellas es que el inodoro apestaba."
"Johan Scherman","Local Guide · 1.528 reseñas · 5.058 fotos","Hace un año","La terminal cuatro es larga, por lo que hay que caminar un poco entre las alas, pero está bien señalizada, hay cintas transportadoras, muchos baños limpios y algunas tiendas decentes, por lo que es un buen lugar para hacer una parada."
"Stéphan Lenglart","Local Guide · 506 reseñas · 725 fotos","Hace 3 meses","Limpio, espacioso pero caro para el tipo de servicio."
"Antonio Galindo","Local Guide · 70 reseñas · 77 fotos","Hace 9 meses","Muy buen aeropuerto, solo que a veces el personal de iberia puede ser un poco grosero y sarcástico, especialmente cuando hay un retraso o cancelación de un vuelo."
"N-Punkt B-Punkt","Local Guide · 164 reseñas · 1.242 fotos","Hace un año","Arquitectura limpia, grande, clara y excelente."
"Guido Sontowski","Local Guide · 30 reseñas · 70 fotos","Hace un año","Como en todos los aeropuertos, los precios son totalmente desorbitados. Pero en el momento de mi estancia los baños estaban limpios."
"Pierre Yves Audigou","Local Guide · 127 reseñas · 658 fotos","Hace 2 años","Terminal 4 muy buena muchas tiendas y muy limpia....."
"paolo zennaro","Local Guide · 209 reseñas · 3.310 fotos","Hace 2 años","Realmente excelente!! Y súper comunicado con el centro de Madrid en Metro y tren."
"Evan Predavec","Local Guide · 371 reseñas · 335 fotos","Hace 3 meses","Mosh pit de seguridad con personal sorprendentemente grosero que empeora el proceso al no participar."
"紅白拖島女bobo安琦","Local Guide · 592 reseñas · 11.960 fotos","Hace un año","Ninguna empresa de telecomunicaciones vende tarjetas Sin en el aeropuerto Deja que los revendedores los vendan en el aeropuerto. El precio es el doble del precio en tienda. 50G/50 euros"
"Paul K","Local Guide · 336 reseñas · 226 fotos","Hace un año","Very large airport terminal for I think 3 to 5 airlines. Plenty of shops and food places after u get thru security, and adequate places prior. Security didn't take long to get thru, nor did we have to wait long until we actually went thru. Adequate places to sit down both b4 and after security, especially if u eat at the restaurants. Has free non secure WI-fi - no password needed."
"Guido Meyer","Local Guide · 370 reseñas · 3.713 fotos","Hace un año","El aeropuerto T4 es genial. Pero el camino allí es un horror. Pero el aeropuerto por sí solo no puede hacer nada al respecto. Allí también se pueden sentir influencias sostenibles y ecológicas."
"Antonio Mancheno","Local Guide · 81 reseñas · 467 fotos","Hace un año","Muy moderno. Larga caminata hasta el control de pasaportes y larga espera para que llegue el equipaje al cinturón designado."
"رائد الهذال","Local Guide · 541 reseñas · 3.187 fotos","Hace un año","La sala de salidas y el mostrador de Qatar Airways están cerca."
"Dario PRODAN","Local Guide · 52 reseñas · 52 fotos","Hace 2 años","Enorme... pero bien señalizado, gran asistencia y atención también a las máquinas automáticas de check_in donde puedes imprimir tu tarjeta de embarque y etiquetas adhesivas... como muchos aeropuertos está bien equipado con puntos de venta y avituallamiento. Una excelente impresión y experiencia."
"Celya ML","Local Guide · 92 reseñas · 334 fotos","Hace 2 años","Muy bonito aeropuerto, es muy fácil orientarse. Sin embargo, el sistema de cinturones para el equipaje facturado está mal diseñado, lo que significa que si su equipaje no es robusto, existe una alta probabilidad de que se rompa o sufra un ligero impacto."
"Maryse Guillemois","Local Guide · 190 reseñas · 233 fotos","Hace un año","Un aeropuerto muy grande con 4 terminales, cuando llegamos desde Nantes llegamos a la terminal 4 y para coger un taxi o el metro para ir a Madrid hay que cruzar todo caminando unos 15 mm."
"Mitchell Hopkins","115 reseñas · 160 fotos","Hace 2 años","Si pudiera dar 0 estrellas lo haría. Mi principal comentario negativo fue que el WiFi no funcionaba, ni en mi teléfono, computadora portátil o tableta. Elegí específicamente ir a la ""Sala VIP"" para poder trabajar mientras esperaba mi vuelo, pero no pude trabajar debido a la falta de WiFi. No pude cargar ninguna página web, acceder a mis correos electrónicos ni nada. Más allá de eso, las aceitunas sabían a pescado, lo cual era asqueroso, la comida dejaba mucho que desear, su salvación fue el alcohol que, como era de esperar, no fue proporcionado por ellos. El WiFi general del aeropuerto no funcionó mejor y no veo la hora de salir del aeropuerto para poder ponerme al día con el trabajo que me vi obligado a perder."
"CL O","Local Guide · 1.103 reseñas · 1.609 fotos","Hace un año","La Terminal 4 y la Terminal 4S del Aeropuerto de Madrid son un edificio nuevo muy espacioso y luminoso. La terminal está claramente diseñada para un volumen de pasajeros mucho mayor, por lo que alojarse aquí es muy agradable. La conexión con las otras terminales es rápida mediante un pequeño metro. Buenas instalaciones, tiendas, restaurantes. No deberías tener ningún problema aquí."
"Adel Pape","67 reseñas · 2 fotos","Hace un año","Olvídate del tren, es demasiado lento comparado con el metro. El coste es aproximadamente el mismo, pero hay menos trenes y hacen largas paradas de camino a Atocha."
"José Pimpão","Local Guide · 398 reseñas · 144 fotos","Hace 2 años","Limpio y bien organizado."
"Matthias Ammann","Local Guide · 256 reseñas","Hace un año","No te pueden recoger en llegadas, tienes que subir a salidas, eso es raro... por lo demás, un lugar genial."
"Paul Rigby","Local Guide · 29 reseñas · 6 fotos","Hace 7 meses","Mucho mejor que los otros terminales, seguridad eficiente también."
"Tim Jergolla","Local Guide · 230 reseñas · 750 fotos","Hace un año","Bonito y grande aeropuerto."
"Helder Ferreira","Local Guide · 66 reseñas · 8 fotos","Hace 11 meses","Gente muy desarrollada, muy grande y amigable, información de primer nivel, en fin...."
"David E. Cruz","Local Guide · 173 reseñas · 3.191 fotos","Hace 2 años","Terminal enorme. Moverse es un laberinto. Preste especial atención a las señales, ya que los visitantes internacionales pueden perderse fácilmente. Está muy limpio, bien mantenido y moderno. Los trenes van y vienen entre terminales muy rápidamente. Aduanas e inmigración fueron rápidas."
"Mingyi Wang","Local Guide · 1.780 reseñas · 6.654 fotos","Hace 6 años","Rápida conexión con la ciudad con línea 8 de metro..."
"방성은","Local Guide · 127 reseñas · 519 fotos","Hace 2 años","es solo un aeropuerto  Un aeropuerto como ningún otro No hubo mucha demora Encontrar mi equipaje también fue fácil. Era mi primera vez así que estaba un poco confundido. fácil de acostumbrarse Es ese tipo de aeropuerto Un aeropuerto donde la gente que baja y sube de los aviones va y viene sin distinción. Soy de la opinión de que esta separación no es importante, sino sólo en la medida en que lo es. Es un aeropuerto muy multinacional y se mezclan muchas modas y grupos étnicos diferentes. Un defecto es que el billete de avión a Portugal es demasiado caro. Esto es... una estafa total. Dicen que esa es la situación, pero es un poco decepcionante que no haya una explicación detallada, así que no tengo más remedio que estafar el producto. Porque no hay vuelo~ Porque todos los horarios están llenos ~ Sólo he oído historias como esta. No hay quejas sobre el aeropuerto en sí."
"Premal Vora","Local Guide · 285 reseñas · 69 fotos","Hace 6 años","La Terminal 4 (o T4) del aeropuerto de Madrid es una gigantesca superestructura diseñada para atender un gran volumen de vuelos nacionales e internacionales. Para los vuelos que llegan, creo que funciona muy bien. Sin embargo, si sale desde aquí, asegúrese de llegar al área de facturación aproximadamente 2,5 horas antes de la salida programada de su vuelo, especialmente si sale desde las puertas ""S"". ""S"" significa ""Satélite"" y hay que tomar un monorraíl desde la terminal principal hasta la terminal ""S"". El monorraíl es poco frecuente; por lo tanto, llega completamente empaquetado cuando llega. Suponiendo que te subes al primero que llega, en el otro extremo hay dos cuellos de botella: tienes que pasar por una barrera donde simplemente escaneas tu tarjeta de embarque (no está claro por qué existe esta barrera, ya que ya lo has hecho una vez). en la terminal principal) para pasar los torniquetes y luego las líneas de inmigración. Las colas de inmigración carecen de personal suficiente y son algo caóticas. He visto esto en otros aeropuertos, pero aquí está el detalle: en esos otros aeropuertos, si llegas tarde a tu vuelo, puedes saltarte la fila. Sin embargo, aquí la gente de seguridad es realmente GROSERA. Si te ven saltándote la línea, te pondrán al final (si es una persona realmente desagradable) o donde empezaste.  Incluso si otras personas en la fila simpatizaran con su situación. La gente de Madrid fue muy amable, pero para lograr un equilibrio están los guardias de seguridad en el aeropuerto.  Empiece temprano y estará bien o estará preparado para afrontar las consecuencias."
"Klaus Bigum","Local Guide · 69 reseñas · 204 fotos","Hace 4 años","Asegúrese de hacer una parada en Enrique Tomás para disfrutar de algunas delicias españolas."
"EL KHEBIR Alexandre","Local Guide · 27 reseñas · 3 fotos","Hace 2 años","Este aeropuerto es enorme, realmente enorme, buena suerte si tienes una conexión y llegas tarde... Pero también tengo que reconocer que no hay largas colas en los controles de seguridad o en las fronteras, lo cual es un buen punto. Salón interior para no fumadores"
"Nury Hernandez Lo","Local Guide · 466 reseñas · 289 fotos","Hace un año","El único problema es que hay una parada de 10 minutos y no todos los aviones llegan a esa hora."
"David Skilandat","Local Guide · 296 reseñas · 139 fotos","Hace un año","Aeropuerto agradable al que se puede llegar fácilmente en metro. Solo ten en cuenta que tendrás que pagar un recargo de 3€ en la máquina además de la tarifa normal del metro de Madrid. Pero también es muy fácil utilizar las máquinas antes de salir de la estación de metro del aeropuerto."
"Alexandra Misca","3 reseñas","Hace 2 años","Aunque es grande y moderna, ¡no he visto ni una sola puerta con suficiente espacio para sentarse! Todos tienen un máximo de 50 asientos (he visto una puerta con solo 15), por lo que es imposible tener a todos sentados y al mismo tiempo mantener la distancia de 1 asiento por motivos de covid. Qué vergüenza. Parece que intentan estafarte para gastar y sentarte en los cafés."
"Bernardo Lima","17 reseñas","Hace 8 meses","Pésimo por los grandes desplazamientos internos y servicio que prestan algunos profesionales."
"Alex Correia","Local Guide · 100 reseñas · 167 fotos","Hace 7 años","Aeropuerto muy grande, modernizándose cada día. Es un recorrido dentro del mismo, y puedes tener acceso a varios servicios además del viaje. Lo negativo: las colas enormes al facturar y la inmigración dependiendo del horario en las T4 es un caos."
"Davide Lasagna","Local Guide · 551 reseñas · 73 fotos","Hace 10 meses","Un poco caótico, sobre todo para pasar de la T4 a la T4S y viceversa, y lento en el control de pasaportes"
"David de Carvalho","Local Guide · 197 reseñas · 40 fotos","Hace un año","Pésimo aeropuerto, desorganizado, mal señalizado, incómodo, muy caro todo. Horrible."
"Cristina","Local Guide · 727 reseñas · 441 fotos","Hace 2 años","Grandes, demasiado grandes, kilómetros a pie tanto para embarcar como para recoger las maletas y salir. Si quieres comer, debes saber que no hay nada en la terminal al otro lado de la puerta de embarque."
"Mamadu Saliu Djaló","Local Guide · 29 reseñas · 35 fotos","Hace un año","Fue maravilloso y un aeropuerto enorme con condiciones de seguridad bien organizadas."
"Graham Von Hesketh GR4","Local Guide · 156 reseñas · 809 fotos","Hace 6 años","Bonito y grande aeropuerto"
"Pepe Gom","Local Guide · 738 reseñas · 1.698 fotos","Hace 8 años","La última terminal construida y muy moderna del Aeropuerto de Madrid con un diseño sorprendente.  Excelentes conexiones de tren suburbano y metro, pero muy lejos de las otras 1-2-3 terminales del aeropuerto."
"Daniel M. Aguado","93 reseñas · 7 fotos","Hace 2 años","Probablemente el único aeropuerto del mundo donde hay que esperar, en promedio, entre 50 y 60 minutos como mínimo para que se entregue el equipaje desde la hora de llegada."
"FZ","14 reseñas · 9 fotos","Hace 2 años","En la T4, muy mala experiencia al pasar el control de seguridad. Te pedirán que te quites las botas, lo cual es normal, pero también el cárdigan sin bolsillos y sabiendo que solo llevas un top. Y lo peor es que te piden que lo hagas uno por uno y van y vienen a llevar canastas para cada uno. Creo que pueden hacerlo mejor."
"Attilio Maggiacomo","Local Guide · 244 reseñas · 3.382 fotos","Hace 2 años","Salí de Madrid rumbo a Roma Fiumicino el martes 19 de abril de 2022. El aeropuerto es muy grande, es por donde transitan la mayoría de vuelos que llegan y salen de Sudamérica."
"Speedbird 007","Local Guide · 1.108 reseñas · 23.330 fotos","Hace 6 años","La Terminal 4 y Terminal 4S del Aeropuerto de Madrid es un edificio nuevo muy espacioso y luminoso. La terminal está claramente diseñada para un volumen de pasajeros significativamente mayor, por lo que la estancia es muy agradable. Buenas instalaciones, tiendas, restaurantes."
"Aditya Narayanan","Local Guide · 325 reseñas · 1.064 fotos","Hace un año","Conexión perfecta con la ciudad mediante el metro y las cercanías. Hay trenes cada 15 minutos aproximadamente. También está limpio y relativamente vacío."
"Awab Alvi","Local Guide · 140 reseñas · 251 fotos","Hace 7 años","Gran aeropuerto: llegar al mostrador de devolución del IVA es complicado"
"Steph Johnson","Local Guide · 9 reseñas · 44 fotos","Hace 6 meses","Aeropuerto horrible, no hay lugares decentes para comer y todo cierra temprano."
"Eduardo Skinner","Local Guide · 130 reseñas · 67 fotos","Hace 6 años","Una estructura de gran tamaño, cara y mal comunicada, resultado de gobiernos corruptos que desvían dinero público para su propio beneficio. Un aeropuerto infrautilizado donde tienes que caminar durante horas para llegar a tu puerta y cada tienda está esperando para robarte hasta el último centavo. Tenga cuidado con los carteristas y los gruñidos de las fuerzas de seguridad dispuestos a quitarle sus derechos humanos a la primera señal de libertad."
"Andreas Schober","Local Guide · 1.375 reseñas · 6.855 fotos","Hace 2 años","Hasta ahora terminal bien organizada con una variedad de restaurantes y tiendas. La terminal es bastante grande, por lo que hay que recorrer bastantes metros."
"Daniel Lee","Local Guide · 1.276 reseñas · 4.377 fotos","Hace 2 años","No es la terminal más acogedora, pero hace su trabajo y la comida que se puede comer aquí es excelente."
"Torsten Ehrentreich","Local Guide · 132 reseñas · 6 fotos","Hace un año","Un aeropuerto absolutamente digno de representar y trabajar para una capital mundial como Madrid. ❣️"
"Luis Contramaestre Jr","Local Guide · 297 reseñas · 580 fotos","Hace 2 años","¡Muy fácil acceso desde/hacia la ciudad y el aeropuerto!  El proceso de salida fue rápido y preciso siempre que tenga todos los documentos listos, cargados y listos para mostrarlos cuando sea necesario. Buenas selecciones para cenar en la terminal a la salida."
"wowerman","109 reseñas · 3 fotos","Hace 2 años","Las maquinas de Renfe Cercanias no aceptan tarjetas extanjeras.Mucha auerte si eres turista sin metalico Euro entonces... No es posible utilizar las máquinas Renfe para adquirir el billete. Rechazan pago con lector contactless. Buena suerte si la oficina está cerrada y no tienes € en efectivo."
"Ico Poco","Local Guide · 106 reseñas · 87 fotos","Hace 3 años","Muy poca gente limpia bien"
"Viki Németh H.","Local Guide · 19 reseñas · 8 fotos","Hace 2 años","Este es un gran lugar con muchas oportunidades para una comida rápida o para relajarse y comprar. Muchos lavabos y varios parques infantiles te ayudarán a esperar."
"Luc ULUS","Local Guide · 97 reseñas · 208 fotos","Hace 2 años","El lugar es bonito, sin embargo las puertas de embarque son un verdadero desastre. En 7 minutos pasamos del k84 al k92. Debes seguir"
"Natalia Ostapova","Local Guide · 316 reseñas · 1.762 fotos","Hace 2 años","Siempre disfruto usando esta terminal: la información está bien organizada, es fácil obtener tu tarjeta de embarque y facturar tu equipaje tú mismo."
